name,state,population,is_county
Hicksville,NY,44084,False
Oakland Park,FL,44056,False
Lombard,IL,44055,False
Sherman,TX,44052,False
Concord,NH,44049,False
Bremerton,WA,43983,False
Altoona,PA,43821,False
Pittsfield,MA,43730,False
Greenacres,FL,43651,False
Leominster,MA,43620,False
Oakley,CA,43525,False
Linden,NJ,43478,False
Campbell,CA,43464,False
Danville,CA,43449,False
Hagerstown,MD,43374,False
Hickory,NC,43352,False
North Miami Beach,FL,43269,False
Clermont,FL,43266,False
San Bruno,CA,43218,False
University CDP (Orange County),FL,43207,False
Channelview,TX,43204,False
Ormond Beach,FL,43127,False
Huber Heights,OH,43095,False
Sumter,SC,43046,False
Woonsocket,RI,43029,False
Buffalo Grove,IL,42934,False
West Babylon,NY,42783,False
Gainesville,GA,42780,False
Catonsville,MD,42767,False
Altadena,CA,42719,False
Edmonds,WA,42705,False
Linton Hall,VA,42702,False
Spanish Fork,UT,42694,False
Newnan,GA,42689,False
Vineyard,CA,42657,False
Jefferson City,MO,42644,False
Manassas,VA,42620,False
Woodbridge,VA,42619,False
Puyallup,WA,42610,False
Schertz,TX,42545,False
Coppell,TX,42513,False
Danville,VA,42507,False
North Fort Myers,FL,42492,False
Columbia,TN,42474,False
Moline,IL,42452,False
Beverly,MA,42414,False
Midland,MI,42404,False
Annandale,VA,42330,False
Coachella,CA,42279,False
Woodlawn CDP (Baltimore County),MD,42239,False
Meadow Woods,FL,42207,False
Lake Worth Beach,FL,42188,False
Coram,NY,42169,False
Belleville,IL,42155,False
Peachtree Corners,GA,42147,False
Hollister,CA,42093,False
Holly Springs,NC,42023,False
Delaware,OH,41926,False
Rancho Palos Verdes,CA,41805,False
Waxahachie,TX,41801,False
Mableton,GA,41647,False
Fitchburg,MA,41621,False
Bullhead City,AZ,41593,False
Grove City,OH,41423,False
Maplewood,MN,41405,False
Marion,IA,41401,False
Marlborough,MA,41391,False
Brookfield,WI,41342,False
French Valley,CA,41239,False
Shelton,CT,41206,False
Pine Bluff,AR,41172,False
Kearny,NJ,41157,False
Hallandale Beach,FL,41102,False
Germantown,TN,41094,False
Milton,GA,41029,False
Woburn,MA,40992,False
Lancaster,TX,40958,False
Reynoldsburg,OH,40926,False
Covington,KY,40923,False
State College,PA,40902,False
Friendswood,TX,40888,False
Weslaco,TX,40858,False
Land O' Lakes,FL,40843,False
Essex,MD,40842,False
Bartlett,IL,40829,False
Westfield,MA,40794,False
Florence,AL,40781,False
Annapolis,MD,40719,False
DeKalb,IL,40697,False
Cedar Falls,IA,40686,False
Lancaster,OH,40616,False
Brighton,CO,40569,False
Crystal Lake,IL,40463,False
Lake Oswego,OR,40457,False
Severna Park,MD,40452,False
Findlay,OH,40408,False
Saratoga Springs,UT,40391,False
New Berlin,WI,40387,False
Culver City,CA,40357,False
Indian Trail,NC,40325,False
Kailua CDP (Honolulu County),HI,40323,False
Valley Stream,NY,40288,False
Duncanville,TX,40288,False
Clinton,MD,40224,False
The Acreage,FL,40160,False
Romeoville,IL,40132,False
Norwich,CT,40054,False
Hurst,TX,40053,False
Post Falls,ID,40002,False
Hutchinson,KS,39995,False
Florence,SC,39931,False
Wausau,WI,39906,False
Chelsea,MA,39890,False
Waipahu,HI,39873,False
Lynnwood,WA,39867,False
Lincoln Park,MI,39807,False
Fort Lee,NJ,39799,False
Cape Girardeau,MO,39795,False
Hobbs,NM,39782,False
Carol Stream,IL,39656,False
Plant City,FL,39655,False
Aventura,FL,39621,False
Lebanon,TN,39562,False
Streamwood,IL,39556,False
Oviedo,FL,39552,False
Mount Juliet,TN,39525,False
Quincy,IL,39441,False
Issaquah,WA,39400,False
Parkland,WA,39398,False
Park Ridge,IL,39368,False
Cottage Grove,MN,39274,False
Bell Gardens,CA,39263,False
San Gabriel,CA,39211,False
Warren,OH,39204,False
Security-Widefield,CO,39150,False
Grants Pass,OR,39131,False
Keizer,OR,39122,False
Roy,UT,39064,False
Bettendorf,IA,38997,False
Westerville,OH,38911,False
Dover,DE,38879,False
Royal Palm Beach,FL,38874,False
Apache Junction,AZ,38855,False
Navarre,FL,38829,False
Wheeling,IL,38823,False
Lake Stevens,WA,38816,False
Rexburg,ID,38803,False
Braintree Town,MA,38748,False
Urbana,IL,38741,False
Rosenberg,TX,38722,False
West Fargo,ND,38653,False
La Presa,CA,38618,False
Menomonee Falls,WI,38610,False
Vestavia Hills,AL,38600,False
Calexico,CA,38599,False
Valrico,FL,38594,False
La Vergne,TN,38553,False
Atlantic City,NJ,38487,False
Clovis,NM,38453,False
Peachtree City,GA,38414,False
Phenix City,AL,38413,False
DeLand,FL,38392,False
Mechanicsville,VA,38328,False
Spartanburg,SC,38301,False
Muskegon,MI,38286,False
Stanton,CA,38271,False
Holyoke,MA,38210,False
Winter Springs,FL,38205,False
Owasso,OK,38134,False
Prattville,AL,38124,False
East Point,GA,38113,False
Pacifica,CA,38048,False
Hot Springs,AR,38025,False
Adelanto,CA,37960,False
Princeton,FL,37954,False
Northglenn,CO,37948,False
Tupelo,MS,37939,False
La Quinta,CA,37933,False
Elmont,NY,37866,False
Mission Bend,TX,37853,False
Montclair,CA,37842,False
La Puente,CA,37835,False
Carpentersville,IL,37834,False
Sun City,AZ,37748,False
Portage,IN,37737,False
Longview,WA,37722,False
Hilton Head Island,SC,37708,False
Riviera Beach,FL,37668,False
Monrovia,CA,37656,False
Foothill Farms,CA,37635,False
Rome,GA,37621,False
South Valley,NM,37601,False
New Albany,IN,37598,False
Lewiston,ME,37577,False
Winchester,NV,37531,False
Greenfield,WI,37521,False
Georgetown,KY,37510,False
Evans,GA,37456,False
Pleasant Grove,UT,37453,False
Oregon City,OR,37418,False
Bartlesville,OK,37314,False
Rock Island,IL,37264,False
Hanover Park,IL,37222,False
Leavenworth,KS,37193,False
Martinez,CA,37093,False
Manchester,CT,37015,False
Greer,SC,37010,False
Tucker,GA,36994,False
Richmond West,FL,36964,False
Muskogee,OK,36933,False
Claremont,CA,36891,False
Kearns metro township,UT,36862,False
East Meadow,NY,36856,False
Wildomar,CA,36822,False
Brighton,NY,36819,False
Richfield,MN,36809,False
Estero,FL,36685,False
Beloit,WI,36642,False
Oakton,VA,36529,False
Central Islip,NY,36519,False
Franklin,WI,36513,False
Upper Arlington,OH,36500,False
Copperas Cove,TX,36436,False
Tooele,UT,36315,False
Oak Creek,WI,36286,False
Randallstown,MD,36223,False
Merrillville,IN,36214,False
Temple City,CA,36165,False
Texarkana,TX,36156,False
Carrollwood,FL,36148,False
Hilliard,OH,36103,False
Dunedin,FL,36089,False
Moorpark,CA,36073,False
Roseville,MN,36066,False
Myrtle Beach,SC,36064,False
Egypt Lake-Leto,FL,36000,False
Farmers Branch,TX,35985,False
Marion,OH,35927,False
Lauderdale Lakes,FL,35914,False
Chillum,MD,35908,False
Orangevale,CA,35852,False
Sun Prairie,WI,35847,False
Cedar City,UT,35812,False
La Porte,TX,35782,False
Commack,NY,35770,False
Norristown,PA,35712,False
Calumet City,IL,35708,False
South Miami Heights,FL,35705,False
Addison,IL,35685,False
Inver Grove Heights,MN,35673,False
El Mirage,AZ,35652,False
Richmond,IN,35642,False
Midvale,UT,35609,False
Kendall West,FL,35606,False
Lima,OH,35555,False
Gahanna,OH,35529,False
Olney,MD,35522,False
Torrington,CT,35510,False
Kaneohe,HI,35493,False
North Ridgeville,OH,35481,False
San Juan,TX,35463,False
Midlothian,TX,35460,False
Salisbury,NC,35437,False
Socorro,TX,35429,False
Fuquay-Varina,NC,35428,False
Oakville,MO,35412,False
Wenatchee,WA,35365,False
West Hollywood,CA,35358,False
Westmont,CA,35345,False
Fruit Cove,FL,35333,False
Benton,AR,35318,False
Brunswick,OH,35304,False
Wildwood,MO,35276,False
Douglasville,GA,35252,False
Springville,UT,35195,False
San Luis,AZ,35189,False
Watertown Town,MA,35181,False
Woodstock,GA,35171,False
Fair Oaks,VA,35130,False
Manhattan Beach,CA,35123,False
Mount Vernon,WA,35120,False
San Juan Capistrano,CA,35099,False
Plainfield,IN,35078,False
Owings Mills,MD,34999,False
Meridian,MS,34990,False
Cookeville,TN,34967,False
Northbrook,IL,34950,False
Fair Lawn,NJ,34948,False
Monroe,NC,34897,False
Richmond,KY,34883,False
University City,MO,34850,False
Parkland,FL,34832,False
Oswego,IL,34810,False
Oildale,CA,34796,False
Graham,WA,34778,False
Mason,OH,34768,False
Montgomery Village,MD,34748,False
Long Beach,NY,34734,False
Hinesville,GA,34732,False
Golden Glades,FL,34725,False
Del Rio,TX,34722,False
Goshen,IN,34704,False
University Place,WA,34696,False
Randolph Town,MA,34691,False
Butte-Silver Bow (balance),MT,34638,False
Huntington Station,NY,34588,False
Pleasant Hill,CA,34504,False
Manitowoc,WI,34500,False
Fairborn,OH,34494,False
San Dimas,CA,34466,False
Stow,OH,34459,False
McMinnville,OR,34432,False
College Park,MD,34416,False
Kiryas Joel,NY,34368,False
Dalton,GA,34358,False
Lakewood Ranch,FL,34346,False
Pueblo West,CO,34337,False
Merritt Island,FL,34300,False
Lewiston,ID,34270,False
Panama City,FL,34254,False
Timberwood Park,TX,34253,False
Sahuarita,AZ,34238,False
Dakota Ridge,CO,34234,False
Lexington,MA,34221,False
Prairieville,LA,34215,False
Redmond,OR,34191,False
Holland,MI,34186,False
Lufkin,TX,34165,False
Pikesville,MD,34101,False
Eastpointe,MI,34087,False
Cooper City,FL,34046,False
Deer Park,TX,34046,False
Woodridge,IL,34027,False
Westlake,OH,34027,False
Spanaway,WA,34015,False
Valparaiso,IN,33991,False
American Fork,UT,33986,False
Windsor,CO,33905,False
Gadsden,AL,33881,False
Walla Walla,WA,33842,False
New City,NY,33837,False
Kearney,NE,33809,False
Leawood,KS,33784,False
Baldwin,NY,33776,False
Martinez,GA,33773,False
Crown Point,IN,33735,False
Fallbrook,CA,33710,False
Englewood,CO,33634,False
East Lake,FL,33629,False
Goldsboro,NC,33566,False
Ken Caryl,CO,33505,False
Canton,GA,33499,False
West Little River,FL,33465,False
Alabaster,AL,33417,False
Amherst Town,MA,33389,False
Bell,CA,33377,False
Kennesaw,GA,33360,False
South Riding,VA,33358,False
Menlo Park,CA,33324,False
Buenaventura Lakes,FL,33284,False
Bethel Park,PA,33275,False
Petersburg,VA,33261,False
Cottonwood Heights,UT,33257,False
Foster City,CA,33215,False
Uniondale,NY,33192,False
Statesboro,GA,33185,False
Gillette,WY,33158,False
Brooklyn Center,MN,33109,False
Houma,LA,33094,False
Los Gatos,CA,33093,False
Glendale Heights,IL,33088,False
Kingman,AZ,33052,False
Chester,PA,33048,False
Harker Heights,TX,33036,False
Dana Point,CA,33025,False
Spring Valley,NY,32963,False
Salisbury,MD,32960,False
Dover,NH,32849,False
Syracuse,UT,32798,False
Franklin Town,MA,32777,False
St. Charles,IL,32776,False
Fair Oaks,CA,32754,False
Sherwood,AR,32715,False
Kaysville,UT,32714,False
Des Moines,WA,32667,False
Bay City,MI,32664,False
Cibolo,TX,32640,False
Goleta,CA,32640,False
Andover,MN,32639,False
Rochester,NH,32573,False
Helena,MT,32529,False
Elk Grove Village,IL,32498,False
Spring Valley CDP (San Diego County),CA,32496,False
Fairbanks,AK,32496,False
Garfield,NJ,32472,False
Ferry Pass,FL,32447,False
Savage,MN,32441,False
Beverly Hills,CA,32406,False
Desert Hot Springs,CA,32386,False
Clearfield,UT,32369,False
Seaside,CA,32291,False
Wheat Ridge,CO,32263,False
North Olmsted,OH,32244,False
Massillon,OH,32179,False
Weatherford,TX,32168,False
Pasadena,MD,32161,False
Nacogdoches,TX,32148,False
Juneau city and,AK,32108,False
O'Fallon,IL,32104,False
Pekin,IL,32075,False
Florence,KY,32056,False
Canyon Lake,TX,32035,False
Rome,NY,32031,False
Aiken,SC,32014,False
Marrero,LA,32003,False
Michigan City,IN,31983,False
Pullman,WA,31972,False
Franklin Square,NY,31969,False
Needham,MA,31957,False
Long Branch,NJ,31932,False
San Pablo,CA,31907,False
Centereach,NY,31889,False
Maryville,TN,31876,False
Cleburne,TX,31849,False
Atwater,CA,31841,False
Carlsbad,NM,31755,False
Duluth,GA,31742,False
Laramie,WY,31735,False
Poughkeepsie,NY,31717,False
Bangor,ME,31705,False
Dania Beach,FL,31700,False
Garner,NC,31684,False
West Bend,WI,31682,False
Naugatuck,CT,31653,False
El Paso de Robles (Paso Robles),CA,31595,False
Mundelein,IL,31583,False
Holladay,UT,31563,False
Lawndale,CA,31553,False
Lake Magdalene,FL,31546,False
Oak Ridge,TN,31535,False
Milford Mill,MD,31513,False
Prosper,TX,31507,False
Oceanside,NY,31488,False
Elizabethtown,KY,31425,False
Jackson,MI,31420,False
Cornelius,NC,31396,False
Shawnee,OK,31391,False
New Bern,NC,31373,False
Opelika,AL,31361,False
Ithaca,NY,31359,False
Nicholasville,KY,31352,False
Norwood,MA,31343,False
Redan,GA,31326,False
Bel Air North,MD,31308,False
Port Chester,NY,31288,False
La Verne,CA,31239,False
LaGrange,GA,31173,False
Laguna Hills,CA,31170,False
Middle River,MD,31155,False
Orcutt,CA,31137,False
Los Altos,CA,31133,False
West Falls Church,VA,31121,False
North Royalton,OH,31120,False
Sterling,VA,31058,False
Hopkinsville,KY,31042,False
Springfield,VA,31022,False
Alamogordo,NM,30996,False
Burlingame,CA,30995,False
Bethany,OR,30983,False
Lakeside,FL,30973,False
Ballwin,MO,30948,False
SeaTac,WA,30927,False
West Odessa,TX,30904,False
North Chicago,IL,30890,False
Westfield,NJ,30839,False
Zionsville,IN,30832,False
Santa Paula,CA,30788,False
Southlake,TX,30779,False
Saratoga,CA,30771,False
North Attleborough Town,MA,30750,False
Northport,AL,30714,False
Newark,DE,30655,False
Niles,IL,30637,False
Eagle,ID,30635,False
Gurnee,IL,30629,False
Miami Lakes,FL,30621,False
Morristown,TN,30574,False
Bay Shore,NY,30553,False
Parkville,MD,30520,False
San Carlos,CA,30490,False
North Tonawanda,NY,30479,False
Lawrenceville,GA,30465,False
Newington,CT,30458,False
Princeton,NJ,30450,False
New Smyrna Beach,FL,30449,False
Erie,CO,30447,False
Austintown,OH,30397,False
Sanford,NC,30373,False
Eldersburg,MD,30357,False
Seguin,TX,30318,False
Liberty,MO,30299,False
Bella Vista,AR,30297,False
Lafayette,CO,30295,False
Drexel Heights,AZ,30254,False
Morgantown,WV,30220,False
Highland Park,IL,30209,False
Middletown,NY,30169,False
Bowling Green,OH,30157,False
Granger,IN,30019,False
Monterey,CA,30007,False
Winter Park,FL,29985,False
East Niles,CA,29981,False
Chamblee,GA,29980,False
Vero Beach South,FL,29965,False
Southgate,MI,29948,False
Banning,CA,29929,False
Galesburg,IL,29923,False
Algonquin,IL,29888,False
Wellesley,MA,29862,False
Gloucester,MA,29830,False
Fitchburg,WI,29826,False
Fleming Island,FL,29810,False
Raytown,MO,29772,False
San Lorenzo,CA,29759,False
Atascadero,CA,29758,False
Morrisville,NC,29756,False
Fridley,MN,29731,False
Summerlin South,NV,29724,False
Paragould,AR,29690,False
Parkersburg,WV,29685,False
Hazleton,PA,29671,False
Rahway,NJ,29664,False
Lathrop,CA,29633,False
Matthews,NC,29613,False
Laurel,MD,29581,False
Schererville,IN,29573,False
Hobart,IN,29573,False
Burton,MI,29568,False
Eastern Goleta Valley,CA,29563,False
East Palo Alto,CA,29520,False
Central,LA,29518,False
Hutto,TX,29498,False
Fountain,CO,29498,False
Garfield Heights,OH,29497,False
Oak Park,MI,29495,False
Greenville,MS,29495,False
Melrose,MA,29477,False
Texarkana,AR,29404,False
Golden Gate,FL,29400,False
Brownsburg,IN,29379,False
Bluffton,SC,29375,False
Crofton,MD,29358,False
Carney,MD,29352,False
Suisun City,CA,29350,False
Anderson,SC,29345,False
Jacksonville,AR,29332,False
Kirkwood,MO,29309,False
Sun City Center,FL,29290,False
Magna metro township,UT,29275,False
Oakleaf Plantation,FL,29265,False
Perry Hall,MD,29255,False
East Lake-Orient Park,FL,29243,False
Drexel Hill,PA,29231,False
Orchards,WA,29214,False
Washington,UT,29161,False
Shaker Heights,OH,29157,False
McDonough,GA,29134,False
Burbank,IL,29122,False
Englewood,NJ,29109,False
Danville,IL,29100,False
Casselberry,FL,29092,False
Mehlville,MO,29089,False
Lake in the Hills,IL,28958,False
Laplace,LA,28956,False
Russellville,AR,28946,False
Greenville,TX,28923,False
Haines City,FL,28922,False
Easton,PA,28883,False
Port Huron,MI,28881,False
Ruskin,FL,28878,False
Stockbridge,GA,28858,False
Jeffersontown,KY,28796,False
West Springfield Town,MA,28755,False
Newburgh,NY,28751,False
Bixby,OK,28731,False
Independence,KY,28722,False
Harrison,NY,28721,False
Lansing,IL,28713,False
Slidell,LA,28690,False
Jamestown,NY,28679,False
Agawam Town,MA,28606,False
Statesville,NC,28576,False
Saugus,MA,28566,False
Bridgewater Town,MA,28531,False
Madison Heights,MI,28521,False
Monroeville,PA,28517,False
Enterprise,AL,28513,False
Saratoga Springs,NY,28505,False
Frankfort,KY,28460,False
Milton,MA,28450,False
South Laurel,MD,28427,False
Forest Hills,MI,28425,False
Short Pump,VA,28400,False
Allen Park,MI,28395,False
Aberdeen,SD,28388,False
New Iberia,LA,28363,False
Clarksburg,MD,28337,False
Glen Ellyn,IL,28304,False
Monsey,NY,28287,False
Fredericksburg,VA,28258,False
Northampton,MA,28245,False
Temescal Valley,CA,28227,False
Bergenfield,NJ,28223,False
Walnut,CA,28212,False
Henderson,KY,28166,False
Eagle Pass,TX,28166,False
Glen Cove,NY,28132,False
Ridgecrest,CA,28118,False
Winchester,VA,28103,False
Maryland Heights,MO,28099,False
Old Bridge,NJ,28094,False
Converse,TX,28052,False
Oakdale,MN,28029,False
Twentynine Palms,CA,28006,False
Lake Jackson,TX,27954,False
Garden City,KS,27933,False
Danvers,MA,27910,False
Maple Valley,WA,27889,False
East Haven,CT,27871,False
Daphne,AL,27861,False
Hamtramck,MI,27842,False
Sachse,TX,27829,False
Belmont,CA,27820,False
Rockledge,FL,27808,False
Tualatin,OR,27804,False
Wilmette,IL,27801,False
Williston,ND,27783,False
Ramsey,MN,27774,False
Chaska,MN,27764,False
Williamsport,PA,27755,False
Immokalee,FL,27753,False
Dodge City,KS,27721,False
Clinton,MS,27668,False
Huntley,IL,27652,False
Mount Pleasant,WI,27640,False
Tysons,VA,27617,False
Reisterstown,MD,27616,False
Prior Lake,MN,27608,False
New London,CT,27596,False
Madison,MS,27595,False
Milford,MA,27569,False
Homewood,AL,27557,False
Fortuna Foothills,AZ,27552,False
Marion,IN,27528,False
Millville,NJ,27523,False
Marshalltown,IA,27511,False
McHenry,IL,27493,False
Lemon Grove,CA,27482,False
Crestview,FL,27427,False
Mililani Town,HI,27423,False
Chicago Heights,IL,27366,False
Kent,OH,27336,False
Green,OH,27333,False
Alvin,TX,27325,False
Balch Springs,TX,27322,False
Neenah,WI,27309,False
Bristol,TN,27307,False
Deer Park,NY,27304,False
Ilchester,MD,27300,False
Mason City,IA,27271,False
Citrus Park,FL,27260,False
Pearl,MS,27255,False
New Lenox,IL,27242,False
Kahului,HI,27233,False
Fremont,NE,27230,False
Round Lake Beach,IL,27229,False
Leesburg,FL,27226,False
Holbrook,NY,27220,False
Garden City,MI,27203,False
Oak Forest,IL,27199,False
Ewa Gentry,HI,27198,False
Wethersfield,CT,27192,False
West Islip,NY,27192,False
Kernersville,NC,27177,False
West Linn,OR,27167,False
Lindenhurst,NY,27139,False
Thomasville,NC,27130,False
Asheboro,NC,27117,False
Lochearn,MD,27078,False
Ossining,NY,27076,False
Wakefield,MA,27054,False
Benicia,CA,27040,False
Leisure City,FL,27033,False
Plum,PA,27032,False
Granite City,IL,27026,False
Wooster,OH,27021,False
Belmont,MA,26997,False
Gladstone,MO,26964,False
Lemoore,CA,26955,False
Wheeling,WV,26900,False
Bridgeton,NJ,26895,False
Paducah,KY,26869,False
Union City,GA,26869,False
Shoreview,MN,26846,False
Clayton,NC,26837,False
Temple Terrace,FL,26818,False
Ives Estates,FL,26814,False
West Melbourne,FL,26762,False
Vernon Hills,IL,26750,False
Palm Springs,FL,26692,False
Lebanon,PA,26679,False
Auburn,NY,26674,False
South Portland,ME,26656,False
Horn Lake,MS,26652,False
Sun City West,AZ,26639,False
Edwardsville,IL,26622,False
Carrollton,GA,26622,False
Plainview,NY,26620,False
South Pasadena,CA,26583,False
Paramus,NJ,26582,False
Superior,WI,26562,False
Sanger,CA,26553,False
Cabot,AR,26543,False
Mint Hill,NC,26537,False
Eureka,CA,26519,False
Brawley,CA,26509,False
Shirley,NY,26498,False
Troy,OH,26494,False
Elmira,NY,26494,False
Apollo Beach,FL,26444,False
Owatonna,MN,26400,False
Camas,WA,26387,False
East Chicago,IN,26363,False
Batavia,IL,26355,False
Windsor,CA,26320,False
Wasco,CA,26317,False
South Salt Lake,UT,26315,False
Wright,FL,26272,False
Pooler,GA,26264,False
Woodburn,OR,26222,False
Athens,AL,26179,False
Burlington,MA,26169,False
Forest Grove,OR,26160,False
Imperial Beach,CA,26157,False
Austin,MN,26156,False
Lockport,IL,26119,False
Terrytown,LA,26105,False
Medina,OH,26092,False
Woodstock,IL,26084,False
Winona,MN,26083,False
Northdale,FL,26079,False
Key West,FL,26078,False
